 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.061E-24   6.899E-24   4.000E-25   1.727E-25
 1.958E+01   1.251E-12   4.948E-24   6.470E-24   4.000E-25   1.486E-25
 8.522E+00   1.315E-12   1.203E-22   1.491E-22   6.588E-23   1.285E-25
 4.553E+00   5.376E-12   2.261E-19   1.496E-19   6.314E-17   1.218E-25
 2.683E+00   9.760E-11   9.769E-14   1.835E-14   3.354E-12   1.196E-25
 1.715E+00   8.275E-09   1.306E-09   4.067E-11   3.893E-08   1.426E-24
 1.216E+00   1.740E-06   2.103E-07   8.630E-10   2.101E-06   5.193E-18
 9.795E-01   1.732E-04   4.992E-06   7.010E-09   3.115E-04   3.358E-13
 8.455E-01   3.652E-03   7.400E-05   1.713E-06   1.060E-01   1.854E-09
 6.796E-01   2.080E-04   2.622E-06   1.011E-05   2.454E-01   2.400E-10
 3.283E-01   3.041E-05   1.428E-07   9.511E-06   2.457E-01   2.496E-11
 1.415E-01   2.630E-05   8.703E-08   1.025E-05   2.457E-01   2.744E-11
 8.076E-02   2.606E-05   8.248E-08   1.035E-05   2.457E-01   2.825E-11
 4.339E-02   2.602E-05   8.240E-08   1.036E-05   2.457E-01   2.829E-11
 1.812E-02   2.602E-05   8.240E-08   1.036E-05   2.457E-01   2.829E-11
 9.832E-03   2.602E-05   8.221E-08   1.044E-05   2.454E-01   4.389E-10
